VendorNumber,VendorName,Brand,Description,Volume,TotalPurchaseQuantity,ActualPrice,PurchasePrice,TotalPurchaseDollars,TotalSalesDollars,TotalSalesQuantity,AverageSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
12546,JIM BEAM BRANDS COMPANY,2120,Canadian Club,1750.0,97473,16.99,12.21,1190145.3300000117,1554498.39999971,94960.0,307670.1999999177,174471.93000000203,123880.97,-825792.2600003134,0.2343862624752565,0.974218501533758,1.3061416625477955
7245,PROXIMO SPIRITS INC.,8159,Jose Cuervo Especial,1750.0,59088,25.99,19.69,1163442.7199999734,1549701.8999997715,58610.0,431497.8099999034,107685.02999998446,38994.78000000001,-777183.5400001751,0.24924740687215716,0.9919103709721094,1.331996731218368
480,BACARDI USA INC,4243,Bacardi Superior Rum,1750.0,76389,19.99,14.49,1106876.6099999847,1657809.5899997752,77041.0,342678.8499999174,141551.60999999248,89286.26999999999,-555943.6300001943,0.33232584931533976,1.0085352603123487,1.497736581496467
8112,MOET HENNESSY USA INC,6654,Veuve Clicquot Brut Yellow,750.0,40380,39.99,27.2,1098336.0000000028,1584665.4099999077,38506.0,349562.0599999733,4316.35999999995,48347.26,-612006.5900000979,0.30689722065677777,0.9535908865775136,1.4427874621244352
3960,DIAGEO NORTH AMERICA INC,8512,Baileys Irish Cream,750.0,72952,19.99,14.72,1073853.4400000074,1456174.7799997765,73122.0,340626.12999991875,57570.690000006565,257032.0700000001,-691532.1000002383,0.26255182087402157,1.0023302993749317,1.3560274854637206
7245,PROXIMO SPIRITS INC.,3802,Three Olives Vodka,1750.0,77066,18.99,13.43,1034996.3799999938,1408627.7799997577,74722.0,331726.6299999232,137288.5799999888,38994.78000000001,-661364.98000023,0.2652449463972861,0.9695845119767472,1.3609977843591743
11567,CAMPARI AMERICA,3826,Skyy Vodka,1750.0,65382,19.99,15.74,1029112.6799999664,1327401.119999779,64388.0,352821.77999991283,118298.36999998643,20964.81,-730824.2400001539,0.22471612800798466,0.9847970389403812,1.2898501260326731
8112,MOET HENNESSY USA INC,42188,Moet & Chandon Nectar Imp Rs,750.0,29829,52.99,34.01,1014484.2900000048,1533634.519999969,29498.0,132343.6700000056,3314.2299999999736,48347.26,-495334.06000004057,0.3385097448119352,0.9889034161386572,1.511738067427305
17035,PERNOD RICARD USA,3423,Beefeater,1750.0,46163,26.99,21.25,980963.75,1177834.3799998525,44762.0,367508.0099999269,82244.15999998542,123780.21999999996,-784093.1200001475,0.1671462756927482,0.9696510192145223,1.2006910347093382
8004,SAZERAC CO INC,5138,Fireball Cinnamon Whisky,750.0,87954,13.99,11.1,976289.3999999904,1174428.3599998043,84289.0,257643.30999993792,66360.95000000767,50293.62000000002,-778150.4400001764,0.16871098037844295,0.9583304909384452,1.2029510511942627
17035,PERNOD RICARD USA,5734,Malibu Rum,1750.0,61639,21.99,15.82,975128.9800000096,1293182.9799998398,60102.0,315290.1799999338,110429.44999998705,123780.21999999996,-657074.9800001793,0.24594663316700127,0.9750644883920896,1.3261660831778654
480,BACARDI USA INC,4227,Bacardi Superior Rum Trav,1750.0,68294,17.99,14.17,967725.9800000011,1323223.529999905,75147.0,177578.64999999318,138074.08999999802,89286.26999999999,-612228.4300000975,0.26866023913580905,1.100345564764108,1.3673535250132516
4425,MARTIGNETTI COMPANIES,3505,Tito's Handmade Vodka,750.0,69299,18.99,13.76,953554.2399999768,1355204.969999795,70603.0,331321.5899999168,55584.91000000613,144929.24,-551903.5100001586,0.29637637028432606,1.0188170103464695,1.421214350638122
1128,BROWN-FORMAN CORP,1232,Jack Daniels No 7 Black,750.0,52932,22.99,15.93,843206.7599999951,1255188.9399997946,53206.0,394500.85999991104,41888.06000000533,68601.68000000001,-431224.58000019565,0.3282232394430331,1.0051764528073754,1.4885897499206504
12546,JIM BEAM BRANDS COMPANY,1385,Makers Mark,750.0,41048,26.99,20.45,839431.6000000037,1034144.8499998584,37615.0,396827.6499999206,29615.600000003386,123880.97,-644718.350000149,0.18828431046180946,0.9163662054180473,1.23195844664396
8004,SAZERAC CO INC,5103,Fireball Cinnamon Whisky,1750.0,44198,23.99,17.14,757553.7200000103,1093841.6699998477,43533.0,364814.6399999255,79984.57999998568,50293.62000000002,-421265.770000173,0.3074375014437731,0.984954070319924,1.4439130072515949
17035,PERNOD RICARD USA,8000,The Glenlivet 12 Yr Single,1750.0,13759,67.99,53.96,742435.6400000077,910688.899999942,13210.0,453044.2799999612,24275.30999999968,123780.21999999996,-574182.3800000733,0.1847538275693764,0.960098844392761,1.2266233609150723
3960,DIAGEO NORTH AMERICA INC,2432,Crown Royal,750.0,41893,22.99,17.59,736897.8699999982,967005.9399998506,41506.0,361149.7899999199,32678.120000003863,257032.0700000001,-506789.8000001459,0.2379593138795899,0.990762179839114,1.312265891065546
17035,PERNOD RICARD USA,5365,Kahlua,750.0,48583,18.99,14.84,720971.7199999975,932815.8499998392,48615.0,323296.7599999222,38272.73000000486,123780.21999999996,-509127.5900001557,0.2271017693362288,1.0006586666117778,1.293831400210597
3960,DIAGEO NORTH AMERICA INC,3876,Smirnoff 80 Proof,1750.0,50962,19.99,13.95,710919.9000000035,1210481.3399998343,64266.0,298050.9599999317,118078.449999987,257032.0700000001,-211358.4600001725,0.4126965228558576,1.2610572583493584,1.702697223695424
1392,CONSTELLATION BRANDS INC,3913,Svedka Vodka,1750.0,48481,17.99,14.28,692308.6800000105,875307.9499998783,47805.0,271014.4299999417,87832.82999998739,79528.99,-509309.4100001428,0.20906844271195435,0.9860563932262124,1.2643319017751806
8004,SAZERAC CO INC,3522,Platinum 7X Distilled Vodka,1750.0,71899,12.99,9.62,691668.3799999709,914148.489999854,70351.0,232302.77999995163,129253.369999989,50293.62000000002,-469188.2700000878,0.2433741481101376,0.9784697979109584,1.321657193581543
1392,CONSTELLATION BRANDS INC,2114,Black Velvet Canadian Whisky,1750.0,73227,12.99,9.41,689066.0700000038,948838.5699998497,72043.0,229797.4299999505,132364.7099999849,79528.99,-429293.5700001579,0.27377944806763815,0.9838311005503436,1.3769921511297811
4425,MARTIGNETTI COMPANIES,11219,Josh Cellars Cab Svgn Sonoma,750.0,80030,12.99,8.44,675453.2000000181,1095045.0399999167,78392.0,199092.269999986,8799.819999999914,144929.24,-255861.36000011957,0.38317313413878434,0.9795326752467824,1.621200462148802
9552,M S WALKER INC,3893,Zhenka 80 Proof,1750.0,81447,9.99,7.93,645874.709999989,816412.7699998668,81723.0,171058.7699999927,150149.62999999925,55551.81999999999,-475336.6500001112,0.20888705599240642,1.0033887067663634,1.2640420152073777
1128,BROWN-FORMAN CORP,811,Jack Daniels No 7 Black,1000.0,32554,29.99,19.84,645871.359999999,937915.3599999225,32064.0,253234.69999997143,33667.1999999981,68601.68000000001,-353827.36000007566,0.3113756448129259,0.9849480862566812,1.4521705374889573
3960,DIAGEO NORTH AMERICA INC,2443,Seagrams VO,1750.0,47654,16.99,13.48,642375.9200000195,902489.5399998736,47446.0,273169.2599999477,87173.56999998497,257032.0700000001,-382262.30000016536,0.2882178778491888,0.9956352037604398,1.404924300400062
660,SAZERAC NORTH AMERICA INC.,2127,Canadian Ltd,1750.0,86887,10.49,7.19,624717.5300000095,899110.5499998573,86195.0,183132.55999998277,158367.2099999975,17932.329999999994,-350324.5100001616,0.3051827386519838,0.9920356324881744,1.4392273416752748
1392,CONSTELLATION BRANDS INC,6682,R M Woodbridge Chard Cal,1500.0,101547,8.99,6.03,612328.4100000054,1016328.6099998966,101339.0,161300.3499999999,22776.050000001345,79528.99,-208328.21000011417,0.3975094236498295,0.9979516873959842,1.6597769977713228
3960,DIAGEO NORTH AMERICA INC,3798,Ciroc Apple Vodka,750.0,30830,28.99,19.83,611358.9000000008,748067.529999948,29647.0,157601.6800000024,23348.150000002035,257032.0700000001,-474650.2700000537,0.18274904940728634,0.9616282841388258,1.2236143613840365
3960,DIAGEO NORTH AMERICA INC,4262,Capt Morgan Spiced Rum,750.0,54552,13.99,11.19,610436.8800000268,862422.8999998781,55710.0,241540.9299999526,43861.64000000501,257032.0700000001,-358450.8600001754,0.29218382304074597,1.0212274527056753,1.412796192785469
1128,BROWN-FORMAN CORP,2015,Jack Daniels Tennessee Honey,750.0,33715,22.99,18.1,610241.4999999967,771010.3099998921,32969.0,303753.1499999447,25959.910000003318,68601.68000000001,-449472.6900001013,0.20851706898694763,0.9778733501408868,1.2634511254968668
12546,JIM BEAM BRANDS COMPANY,1737,Makers Mark,1750.0,17537,51.99,34.3,601519.0999999947,823521.1099999265,16089.0,432234.77999995113,29564.919999998816,123880.97,-379517.09000006295,0.26957658681020524,0.917431715800878,1.3690689289831923
4425,MARTIGNETTI COMPANIES,38370,Oyster Bay Svgn Bl Marlboro,750.0,91140,9.95,6.59,600612.5999999961,890334.4099999663,90267.0,124833.9799999907,10138.880000000456,144929.24,-310890.790000026,0.3254078543364185,0.9904213298222516,1.4823771762363491
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,1500.0,88752,9.99,6.75,599076.0,945345.01999992,87974.0,164272.28999999003,19771.2700000009,13605.409999999998,-252806.98000008008,0.3662885112569264,0.9912340003605552,1.5780051612815735
8112,MOET HENNESSY USA INC,4689,Hennessy Privilege VSOP,750.0,17838,45.99,33.33,594540.5400000018,858571.9499999759,18005.0,177136.36999999706,14178.850000000471,48347.26,-330509.1300000277,0.30752391805949575,1.009362036102702,1.4440931984217145
4425,MARTIGNETTI COMPANIES,3040,Tito's Handmade Vodka,1000.0,35922,23.99,16.54,594149.8799999933,842326.9899999202,34901.0,253126.1799999653,36646.04999999875,144929.24,-345972.77000006626,0.29463274114005356,0.9715773063860588,1.4177011867778713
17035,PERNOD RICARD USA,3625,Absolut 80 Proof,750.0,45969,16.99,12.59,578749.7099999987,785296.9399998756,44406.0,270297.41999994346,34961.13000000416,123780.21999999996,-372202.48000012175,0.2630179992805137,0.9659988252953076,1.3568852414628034
8112,MOET HENNESSY USA INC,7865,Moet & Chandon Imperial,750.0,24088,34.99,23.97,577389.3600000012,834892.0999999518,23290.0,249582.15999997745,2606.529999999897,48347.26,-319886.6200000505,0.30842637030577424,0.9668714712720028,1.4459776328402556
12546,JIM BEAM BRANDS COMPANY,1346,Knob Creek Bourbon,750.0,25540,29.99,22.55,575926.9999999952,684455.559999909,22144.0,350154.70999994385,17438.070000002335,123880.97,-467398.44000008143,0.15856187945924236,0.8670321064996085,1.1884415212343138
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,750.0,25361,29.99,22.05,559210.0499999939,763368.2999999058,24770.0,351898.2699999421,19504.7500000024,16978.669999999995,-355051.800000082,0.26744397167125894,0.9766965025038444,1.3650832992002095
7239,REMY COINTREAU USA INC,4722,Remy Martin VSOP Cognac,750.0,19910,34.99,27.77,552900.6999999961,665392.6299999654,18637.0,204514.66999998927,14677.690000000975,16978.669999999995,-440408.7700000268,0.16906097983077323,0.9360622802611752,1.203457745667477
4425,MARTIGNETTI COMPANIES,6967,Santa Margherita Pnt Grigio,750.0,46257,19.99,11.89,549995.7299999988,923055.2499999444,46511.0,185950.7400000011,5216.39999999995,144929.24,-176936.21000005316,0.40415730260996624,1.0054910608124177,1.678295302401614
8664,"STOLI GROUP,(USA) LLC",3630,Stolichnaya Razberi,1750.0,27479,24.99,19.83,544908.5699999994,700960.7799999095,27622.0,298569.6099999499,50751.80999998989,18544.49,-388856.3600000893,0.22262616461926765,1.0052039739437388,1.2863823742025386
1128,BROWN-FORMAN CORP,2760,Jack Daniels Tennessee Honey,1750.0,19219,38.99,28.02,538516.3799999909,701171.4999999332,18250.0,345701.1999999554,33536.42999999827,68601.68000000001,-375861.2600000487,0.23197622835491424,0.94958114365992,1.3020430316343303
3960,DIAGEO NORTH AMERICA INC,8178,Bulleit Bourbon,750.0,28421,25.99,18.51,526072.7099999951,724379.9599999145,27204.0,301943.5599999516,21421.640000002437,257032.0700000001,-327765.46000007563,0.2737613696545979,0.9571795503325006,1.3769578733706245
3089,SIDNEY FRANK IMPORTING CO,5445,Jagermeister Liqueur,750.0,44330,15.99,11.76,521320.7999999928,661672.6699998857,41133.0,253884.33999994624,32383.340000004264,8549.550000000001,-380968.9300001,0.2121167706683686,0.9278817956237312,1.2692236143270992
3252,E & J GALLO WINERY,14006,Apothic Winemakers Red Blend,750.0,94779,9.99,5.44,515597.76000000985,812899.3799999028,91600.0,143899.93000001824,10283.260000000004,61966.91,-218296.1400001169,0.3657299135840508,0.96645881471634,1.5766154220683335
3664,WILLIAM GRANT & SONS INC,3238,Hendrick's Gin,750.0,22352,29.99,22.83,510296.16,632474.5299999345,20847.0,294114.63999996043,16416.800000001735,30234.42000000001,-388117.7900000655,0.19317516232621598,0.9326682176091624,1.2394263950564208
12546,JIM BEAM BRANDS COMPANY,3980,Hornitos Reposado Tequila,1750.0,15805,39.99,31.99,505601.95000000834,565522.1899999427,15381.0,323365.6199999569,28264.5099999988,123880.97,-445681.710000074,0.10595559477505279,0.9731730465042708,1.1185126758311223
7245,PROXIMO SPIRITS INC.,3776,Jose Cuervo Especial Silver,1750.0,26795,25.99,18.56,497315.199999981,684036.0399999205,25596.0,295186.9099999533,47031.42999999104,38994.78000000001,-310594.36000004143,0.27296930144201353,0.9552528456801642,1.3754577378691557
3960,DIAGEO NORTH AMERICA INC,3746,Gordons Vodka 80 Proof,1750.0,58309,12.99,8.52,496792.6799999869,724360.5499998928,57845.0,188936.73999998145,106278.67999998629,257032.0700000001,-269224.81000008085,0.31416380972147034,0.9920423948275566,1.45807412057664
17035,PERNOD RICARD USA,3728,Absolut Citron,1750.0,25959,24.99,18.93,491403.86999999895,658689.779999917,26222.0,288436.2299999537,48180.14999999067,123780.21999999996,-324117.9600000809,0.25396767200477766,1.010131360992334,1.3404244862783
3924,HEAVEN HILL DISTILLERIES,3243,Burnetts Vodka,1750.0,57575,10.49,8.26,475569.4999999942,648535.3299999053,57067.0,182200.22999998785,104847.71999998578,14069.869999999995,-302603.67000008305,0.2667022473547222,0.9911767260095528,1.3637025292831295
3089,SIDNEY FRANK IMPORTING CO,5440,Jagermeister Liqueur,1750.0,18298,34.99,25.92,474284.1599999999,621256.1799999306,18082.0,318571.819999956,33226.62999999806,8549.550000000001,-327312.1400000693,0.23657232673314746,0.988195431194666,1.3098817805762917
480,BACARDI USA INC,4245,Bacardi Superior Rum,750.0,58816,11.99,7.93,466410.8799999872,643474.799999922,58320.0,167950.56999999456,45919.42000000414,89286.26999999999,-289346.96000005223,0.2751683826623145,0.9915669205658324,1.3796307667607148
9165,ULTRA BEVERAGE COMPANY LLP,36378,MezzaCorona Pnt Grigio,1500.0,68084,9.97,6.83,465013.72,695816.4099999225,67195.0,155747.3700000347,15097.47000000027,68054.70000000003,-234211.0300000776,0.33170055589799646,0.9869426003172552,1.4963352264099272
3664,WILLIAM GRANT & SONS INC,4198,Sailor Jerry Spiced Navy Rum,1750.0,25998,24.99,17.51,455224.9799999919,575754.9199999277,23008.0,288223.9799999523,42276.15999999354,30234.42000000001,-334695.04000005603,0.20934244035630817,0.8849911531656282,1.2647700484273467
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,750.0,41274,15.99,10.88,449061.11999999353,658288.1299999481,39387.0,155090.73000000406,4415.599999999919,17587.59,-239834.11000003896,0.3178350033441603,0.9542811455153364,1.465921008703576
17035,PERNOD RICARD USA,5735,Malibu Rum,750.0,48121,11.99,9.29,447044.0899999993,598769.4299999229,46557.0,181685.18999998728,36656.77000000388,123780.21999999996,-295318.7500000758,0.25339526769084236,0.9674985972860082,1.339396814305103
8112,MOET HENNESSY USA INC,5342,Grand Marnier,750.0,22234,28.99,19.85,441344.90000000334,687309.7699999096,22623.0,335050.7799999479,17815.45000000222,48347.26,-195380.03000009712,0.35786610453673395,1.0174957272645495,1.5573076068170366
2555,DISARONNO INTERNATIONAL LLC,5311,Amaretto DiSaronno,1750.0,18409,31.99,23.7,436293.3000000065,667168.2399999392,18376.0,306347.9399999631,33767.49999999835,5861.030000000001,-205418.36000007368,0.34605205427637525,0.9982073985550546,1.5291737003523302
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,1500.0,47153,13.99,9.2,433807.600000004,701955.5899999447,46069.0,166739.15999999215,10347.029999999992,79528.99,-165659.61000006332,0.38200135994352835,0.977011006722796,1.618126538124132
8112,MOET HENNESSY USA INC,3668,Belvedere Polish Vodka,1750.0,12713,42.99,34.12,433767.5599999933,536414.8199999633,12218.0,282790.9499999748,22452.63999999985,48347.26,-331120.3000000232,0.19135798671628237,0.9610634783292692,1.2366411632994676
2561,EDRINGTON AMERICAS,2520,The Macallan 12 Yr Old,750.0,10227,62.99,42.21,431681.6700000005,572039.8699999629,9713.0,344176.9799999706,7651.829999999693,9654.500000000002,-291323.47000003816,0.2453643659487781,0.949740881979075,1.3251428303637776
3960,DIAGEO NORTH AMERICA INC,8202,Sambuca Romana,750.0,32375,17.99,13.33,431558.75000000186,606781.8399999316,31816.0,219853.85999997112,25052.700000002704,257032.0700000001,-256335.6600000721,0.2887744465126865,0.9827335907335908,1.4060237221465883
3960,DIAGEO NORTH AMERICA INC,3276,Gordons London Dry,1750.0,44631,14.99,9.62,429350.219999977,643753.6599999246,44434.0,185732.1899999862,81641.20999998754,257032.0700000001,-214946.78000002948,0.33305199383250533,0.9955860276489436,1.499367253148162
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,1000.0,29200,19.99,14.7,429240.0000000057,584467.6199999616,29238.0,145247.34000000838,30699.899999998448,257032.0700000001,-274012.38000004983,0.2655880577267327,1.0013013698630138,1.3616336315346982
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,1750.0,32253,17.99,13.23,426707.1900000127,583415.6999999224,32430.0,227105.75999996692,59584.77999998827,257032.0700000001,-269998.68000010296,0.2686052329409897,1.0054878615942704,1.3672506901041557
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,750.0,2963,189.99,139.7,413931.1000000022,548648.3899999874,2761.0,399868.0199999888,2176.609999999961,257032.0700000001,-279213.81000001694,0.24554394482044928,0.9318258521768478,1.3254582465535558
17035,PERNOD RICARD USA,482,Absolut 80 Proof,1000.0,28888,21.99,14.28,412520.6399999918,599601.3399999446,27866.0,198436.0599999845,29259.299999998133,123780.21999999996,-225439.94000003903,0.31200847549802013,0.9646219883688728,1.4535062778918322
3960,DIAGEO NORTH AMERICA INC,8778,Bulleit Bourbon,1750.0,10966,49.99,37.29,408922.1399999975,525233.039999965,10796.0,304106.5699999735,19841.33000000014,257032.0700000001,-292611.24000003,0.22144627459075164,0.984497537844246,1.2844328751677965
1128,BROWN-FORMAN CORP,1220,Woodford Reserve Bourbon,750.0,18645,29.99,21.89,408139.0500000114,589481.9199999418,18408.0,293510.1499999627,14496.360000001354,68601.68000000001,-226796.18000008096,0.3076309278492347,0.987288817377313,1.4443163916805446
3960,DIAGEO NORTH AMERICA INC,2418,Crown Royal Regal Apple,750.0,24558,22.99,16.53,405943.7399999935,570271.159999933,24284.0,263621.2299999621,19122.700000002293,257032.0700000001,-241616.320000054,0.2881566376247377,0.9888427396367784,1.404803434091488
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,1500.0,69263,8.99,5.84,404495.9199999966,686725.3299999196,68667.0,148661.02000001224,15427.260000000382,79528.99,-122266.51000007358,0.4109785931443013,0.9913951171621213,1.6977311662375367
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,1750.0,52351,9.99,7.68,402055.67999999085,527560.9599999299,51954.0,156288.16000000513,95452.86999998376,17932.329999999994,-276550.4000000518,0.23789720907315756,0.9924165727493268,1.312158952710087
3252,E & J GALLO WINERY,14622,La Marca Prosecco,750.0,46387,12.99,8.66,401711.4200000012,558344.6899999726,45608.0,124562.16000001197,5114.599999999909,61966.91,-245078.1500000297,0.28053149390563575,0.983206501821631,1.3899149045849155
8004,SAZERAC CO INC,3246,Bentley's Vodka,1750.0,59841,8.79,6.71,401533.110000004,520763.5499999624,59245.0,136913.03999996334,108849.57999998573,50293.62000000002,-282302.6700000456,0.22895312085488126,0.9900402733911532,1.296938003443744
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,750.0,13250,42.99,30.21,400282.49999999977,544906.369999951,12463.0,335249.3799999632,9818.559999999978,123780.21999999996,-255658.63000004852,0.2654104961187446,0.9406037735849055,1.3613045036941442
2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,750.0,27186,21.99,14.7,399634.2000000016,571763.2199999448,26178.0,228705.9499999702,20614.870000001836,5861.030000000001,-227505.1800000585,0.30104947988777564,0.9629220922533656,1.4307164401844048
3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,750.0,9892,54.99,40.14,397064.8799999979,549291.8099999668,9219.0,302801.3299999784,7262.519999999729,257032.0700000001,-244837.95000002903,0.2771330779535527,0.9319652244237768,1.3833804943916714
8112,MOET HENNESSY USA INC,8622,Dom Perignon,750.0,4544,145.99,87.09,395736.9599999989,589317.7299999871,4127.0,312139.2099999901,459.1500000000152,48347.26,-202156.1900000108,0.32848285423211754,0.9082306338028168,1.4891652525960393
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,750.0,7821,66.99,49.62,388078.02000000176,550740.5599999714,7644.0,334191.7299999781,6022.609999999818,257032.0700000001,-225415.4800000321,0.29535238879079123,0.9773686229382432,1.4191490669839248
480,BACARDI USA INC,508,Bacardi Superior Rum,1000.0,38957,12.99,9.77,380609.8899999946,522309.14999996027,38335.0,123060.880000018,40251.74999999967,89286.26999999999,-238910.63000002893,0.27129384962904907,0.984033678157969,1.3722952653699243
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,1750.0,29070,16.99,13.07,379944.9000000045,543425.0899999345,28291.0,233334.6499999668,51982.13999999105,14069.869999999995,-216464.71000007435,0.3008329814141444,0.973202614379085,1.4302734159609147
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,1750.0,8132,69.99,46.66,379439.1200000025,549271.8199999831,8118.0,225142.97999999177,14917.300000000378,48347.26,-209606.42000002196,0.30919609165455786,0.998278406296114,1.4475887989619507
1128,BROWN-FORMAN CORP,2143,Canadian Mist,1750.0,37653,12.99,10.07,379165.7100000053,518089.3699999373,37763.0,180374.1599999877,69382.93999998712,68601.68000000001,-240242.0500000734,0.26814613084987404,1.0029214139643587,1.3663929947671956
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,750.0,7505,74.99,50.33,377726.65000000165,534970.9199999804,7612.0,222174.1099999915,849.1700000000347,144929.24,-220482.3800000229,0.2939304999979896,1.014257161892072,1.416291172465533
17035,PERNOD RICARD USA,2646,Chivas Regal,1750.0,8702,58.99,43.3,376796.5999999969,462119.6699999772,8233.0,267131.5299999828,15131.22000000056,123780.21999999996,-291473.53000001656,0.1846341446577778,0.9461043438290048,1.226443311855736
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,750.0,31495,14.99,11.9,374790.4999999976,494108.1699999271,31383.0,216863.3599999697,24709.81000000364,38994.78000000001,-255472.8300000681,0.24148086845021627,0.9964438799809494,1.318358309508726
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,1750.0,17755,25.99,20.79,369126.4499999952,482985.66999994783,17633.0,267976.32999996515,32401.759999998063,257032.0700000001,-255267.23000004265,0.2357403688601464,0.993128696141932,1.3084558692555197
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,1750.0,20089,24.99,18.37,369034.92999999056,522535.2099999529,20179.0,230329.07999997635,37080.61999999599,8497.589999999998,-215534.65000002825,0.2937606443783495,1.0044800637164617,1.4159505443020428
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,750.0,61869,8.99,5.95,368120.5500000023,567452.4699999414,61253.0,110538.350000022,6872.189999999892,79528.99,-168788.6300000631,0.35127509445850097,0.9900434789636168,1.5414854454605642
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,1750.0,24202,19.99,15.03,363756.0599999934,485688.5699999378,23843.0,237850.83999996397,43809.649999992216,144929.24,-241823.550000049,0.2510508122518922,0.985166515164036,1.3352040650537798
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,1000.0,15142,31.99,24.02,363710.83999999886,468587.9399999908,14506.0,124940.36000000844,15231.300000000056,123780.21999999996,-258833.7400000069,0.2238151925121974,0.9579976225069344,1.2883529674287195
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,750.0,12761,37.99,28.45,363050.4500000035,494732.9799999621,12902.0,272052.07999997324,10162.800000000145,123880.97,-231367.9200000449,0.26616889377370534,1.0110492908079305,1.3627113807460018
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,750.0,9013,53.99,39.99,360429.8700000025,456461.77999997407,7922.0,290627.8499999788,6241.489999999787,30234.42000000001,-264397.96000003093,0.21038324391579297,0.8789526239875735,1.2664371573864588
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,750.0,14642,31.99,24.61,360339.62000000296,444452.1499999609,13785.0,262340.48999997164,10859.050000000469,123780.21999999996,-276227.0900000451,0.18924991137958347,0.941469744570414,1.2334257054496456
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,1750.0,29914,15.99,12.02,359566.279999989,491568.88999992976,29911.0,219621.5899999668,54956.09999998768,123880.97,-227563.6700000483,0.26853328736885607,0.9998997125091932,1.3671162101183258
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,750.0,18900,25.99,18.93,357776.9999999982,470254.7999999556,17620.0,239842.65999997276,13877.41000000113,257032.0700000001,-245299.2000000408,0.23918479938953946,0.9322751322751324,1.3143796275332345
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,750.0,70531,9.99,5.06,356886.85999999405,675519.6199999256,70188.0,133090.85000002725,7875.999999999894,79528.99,-38254.10000006249,0.47168542639807653,0.9951368901617728,1.8928116882754853
12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,750.0,24801,19.99,14.38,356638.37999999576,469603.0099999406,22099.0,226692.5999999712,17402.72000000226,123880.97,-243673.75000005093,0.24055346238082911,0.8910527801298335,1.3167483824930626
3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,1750.0,32413,16.99,10.94,354598.22000001767,581784.6199999065,33938.0,232222.5399999632,62355.95999998452,61966.91,-127411.82000012882,0.39049915069931784,1.0470490235399377,1.6406868032216222
1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,750.0,20590,22.99,17.16,353324.40000000066,469722.7499999492,20025.0,237927.5099999707,15770.390000001806,68601.68000000001,-236926.0500000521,0.24780224078983,0.9725594949004372,1.3294376216302874
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,750.0,18458,25.99,19.11,352732.3799999953,447608.23999995977,16976.0,227255.98999997744,13370.660000001031,8497.589999999998,-257856.5200000308,0.21196182626122567,0.9197096110087768,1.2689740590301513
3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,1750.0,26543,18.99,13.27,352225.6099999936,483047.15999994817,25684.0,171496.44999999553,47193.9499999924,257032.0700000001,-221404.060000039,0.27082562704637086,0.9676374185284256,1.3714140774714163
4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,750.0,74342,6.79,4.65,345690.29999999725,591669.5299999571,72139.0,101451.92000000407,8099.379999999892,144929.24,-99711.07000003743,0.41573753172649885,0.9703666837050388,1.7115595375397046
